symbol,date,move_pct,revert_pct,kite_agrees
LSIL,2019-06-24,-9.1,10.0,
LSIL,2019-06-25,10.0,-9.1,
LSIL,2019-07-11,-9.1,10.0,
LSIL,2019-07-16,-9.1,10.0,
LSIL,2019-07-17,10.0,-9.1,
LSIL,2019-08-06,10.0,-9.1,
LSIL,2019-08-09,10.0,-9.1,
LSIL,2019-08-22,-10.0,11.1,
LSIL,2019-08-28,-10.0,11.1,
LSIL,2019-09-03,-10.0,11.1,
LSIL,2019-09-04,11.1,-10.0,
LSIL,2019-09-11,11.1,-10.0,
LSIL,2019-09-12,-10.0,11.1,
LSIL,2019-09-23,11.1,-10.0,
LSIL,2019-09-24,-10.0,11.1,
LSIL,2019-10-04,-11.1,12.5,
LSIL,2019-10-11,11.1,-10.0,
LSIL,2019-10-24,11.1,-10.0,
LSIL,2019-10-31,11.1,-10.0,
LSIL,2019-11-01,-10.0,11.1,
LSIL,2019-11-11,10.0,-9.1,
LSIL,2019-12-04,10.0,-9.1,
LSIL,2019-12-09,10.0,-9.1,
LSIL,2019-12-13,10.0,-9.1,
LSIL,2019-12-19,-10.0,11.1,
LSIL,2019-12-20,11.1,-10.0,
LSIL,2019-12-23,-10.0,11.1,
LSIL,2019-12-27,-10.0,11.1,
LSIL,2019-12-30,11.1,-10.0,
LSIL,2020-01-06,-10.0,11.1,
LSIL,2020-01-15,-10.0,11.1,
LSIL,2020-01-16,11.1,-10.0,
LSIL,2020-01-17,-10.0,11.1,
LSIL,2020-01-20,11.1,-10.0,
LSIL,2020-01-21,-10.0,11.1,
LSIL,2020-01-30,-10.0,11.1,
LSIL,2020-02-06,-10.0,11.1,
LSIL,2020-02-07,11.1,-10.0,
LSIL,2020-02-12,11.1,-10.0,
LSIL,2020-02-17,11.1,-10.0,
LSIL,2020-02-20,11.1,-10.0,
LSIL,2020-02-27,12.5,-11.1,
LSIL,2020-03-04,12.5,-11.1,
LSIL,2020-03-17,14.3,-12.5,
LSIL,2020-03-20,14.3,-12.5,
LSIL,2020-04-20,12.5,-11.1,
LSIL,2020-04-27,-11.1,12.5,
LSIL,2020-05-04,-11.1,12.5,
LSIL,2020-05-05,12.5,-11.1,
LSIL,2020-05-06,-11.1,12.5,
LSIL,2020-12-11,-9.1,10.0,
LSIL,2023-08-04,10.0,-9.3,
LSIL,2024-03-13,-9.4,10.0,
LTFOODS,2008-10-03,8.9,-9.6,True
LTI,2020-03-20,11.0,-14.4,
LTIM,2020-03-20,11.0,-14.4,
LTM,2020-03-20,11.0,-14.4,True
LUMAXIND,2008-01-22,-17.2,15.8,True
LUMAXTECH,2008-03-24,-10.7,8.1,
LUMAXTECH,2008-06-26,9.3,-9.0,
LUMAXTECH,2022-12-23,-8.3,8.7,
LUXIND,2024-06-04,-10.5,8.2,True
LXCHEM,2022-02-24,-9.7,8.9,True
LYCOS,2016-02-15,8.7,-8.1,
LYCOS,2016-08-02,-9.7,9.6,
LYCOS,2016-08-05,9.9,-9.0,
LYCOS,2018-01-11,9.5,-8.7,
LYCOS,2019-11-15,-9.2,8.5,
LYCOS,2025-07-28,-9.1,10.0,
LYKALABS,2006-05-22,-13.5,13.1,
LYKALABS,2006-06-12,10.3,-11.1,
LYKALABS,2007-08-20,8.9,-12.0,
LYKALABS,2008-10-27,-12.5,14.2,
LYKALABS,2014-06-12,8.4,-9.9,
LYKALABS,2018-09-27,8.8,-10.3,
LYKALABS,2020-03-23,-12.9,11.0,
LYKALABS,2020-06-10,9.9,-9.3,
M&M,2008-10-27,-12.8,11.3,True
M&MFIN,2018-10-10,9.4,-8.2,True
MAARSOFTW,2005-01-10,9.8,-8.3,
MAARSOFTW,2006-06-08,-10.7,9.0,
MAARSOFTW,2008-03-24,-9.2,10.2,
MAARSOFTW,2008-09-15,-9.1,8.6,
MAARSOFTW,2008-10-20,-8.7,9.5,
MADHUCON,2013-12-03,10.5,-8.6,
MADRASCEM,2009-04-15,8.0,-8.5,
MADRASFERT,2007-08-20,10.1,-9.8,
MADRASFERT,2008-10-27,-11.6,9.3,
MADRASFERT,2009-05-25,10.2,-10.0,
MADRASFERT,2011-08-09,-11.9,8.3,
MADRASFERT,2022-06-20,-9.8,12.8,True
MADRASFERT,2022-12-20,10.0,-10.0,True
MAGMA,2008-10-06,-10.3,10.3,
MAGMA,2008-10-22,11.3,-10.9,
MAGMA,2009-03-04,-11.2,8.7,
MAHABANK,2005-01-12,-8.3,9.0,True
MAHABANK,2022-12-23,-9.5,12.6,True
MAHASTEEL,2017-04-19,-10.0,10.0,
MAHASTEEL,2017-04-21,9.9,-10.0,
MAHASTEEL,2022-06-17,15.0,-13.0,
MAHINDCIE,2008-10-08,11.5,-11.6,
MAHINDCIE,2009-01-27,-10.5,12.7,
MAHINDCIE,2010-03-08,14.3,-17.1,
MAHINDFORG,2008-10-08,11.5,-11.6,
MAHINDFORG,2009-01-27,-10.5,12.7,
MAHINDFORG,2010-03-08,14.3,-17.1,
MAHINDUGIN,2008-01-22,-17.6,15.4,
MAHINDUGIN,2008-10-10,-9.6,9.5,
MAHINDUGIN,2009-05-08,12.2,-10.9,
MAHLIFE,2006-05-17,20.0,-20.0,True
MAHLIFE,2006-06-08,-19.4,20.0,True
MAHLIFE,2008-10-21,11.8,-8.5,True
MAHLIFE,2008-10-27,-13.1,13.0,True
MAHLIFE,2008-10-28,13.0,-10.8,True
MAHLIFE,2009-04-16,-8.4,10.6,True
MAHLIFE,2009-06-08,-12.9,8.9,True
MAHSCOOTER,2006-06-08,-17.3,14.6,True
MAHSCOOTER,2006-06-09,14.6,-10.8,True
MAHSCOOTER,2008-07-16,-12.1,9.8,True
MAHSCOOTER,2008-09-29,-8.9,11.2,True
MAHSCOOTER,2008-09-30,11.2,-10.0,True
MAHSEAMLES,2008-07-01,-10.1,10.3,True
MAHSEAMLES,2009-05-19,-8.5,11.1,True
MAHSEAMLES,2024-03-13,-8.9,11.4,True
MAITHANALL,2013-06-21,-14.3,12.1,
MAITHANALL,2016-02-11,-8.5,9.1,
MAITHANALL,2016-11-01,13.7,-12.9,
MALWACOTT,2006-05-11,-8.8,10.0,
MALWACOTT,2006-05-12,10.0,-9.5,
MALWACOTT,2011-11-17,8.3,-8.5,
MANAKSIA,2008-01-17,13.3,-9.8,
MANAKSIA,2008-10-14,8.2,-11.9,
MANALIPET,2005-10-20,-11.1,8.1,
MANALIPET,2006-05-22,-19.6,20.2,
MANALIPET,2006-06-08,-10.2,12.2,
MANALIPET,2007-11-16,10.2,-9.9,
MANALIPET,2008-03-24,-8.3,9.6,
MANALIPET,2008-10-27,-9.3,8.8,
MANALIPET,2016-01-18,-8.4,12.0,
MANALIPETC,2005-10-20,-11.1,8.1,True
MANALIPETC,2006-05-22,-19.6,20.2,True
MANALIPETC,2006-06-08,-10.2,12.2,True
MANALIPETC,2007-11-16,10.2,-9.9,True
MANALIPETC,2008-03-24,-8.3,9.6,True
MANALIPETC,2008-10-27,-9.3,8.8,True
MANALIPETC,2016-01-18,-8.4,12.0,True
MANAPPURAM,2020-03-20,15.0,-18.8,True
MANAPPURAM,2025-02-14,-8.2,8.5,True
MANDHANA,2016-12-16,10.0,-10.0,
MANDHANA,2016-12-21,-10.0,9.7,
MANGALAM,2008-07-07,12.6,-9.0,
MANGALAM,2009-07-13,-9.6,10.7,
MANGALAM,2010-11-26,-9.3,8.2,
MANGALAM,2015-03-18,9.9,-9.9,
MANGALAM,2022-02-24,-8.4,8.3,
MANGCHEFER,2009-05-25,9.3,-9.9,
MANGCHEFER,2009-08-14,10.4,-9.0,
MANGCHEFER,2012-02-24,10.2,-11.0,
MANGCHEFER,2013-07-02,12.8,-10.0,
MANGCHEFER,2015-05-14,9.1,-8.9,
MANGLMCEM,2008-10-27,-8.1,10.5,True
MANGTIMBER,2005-04-13,10.8,-8.4,
MANGTIMBER,2007-11-22,-8.2,8.6,
MANGTIMBER,2008-10-16,9.5,-9.5,
MANGTIMBER,2008-10-21,9.9,-12.0,
MANGTIMBER,2009-03-06,-9.9,12.4,
MANGTIMBER,2009-07-10,10.0,-9.9,
MANGTIMBER,2011-12-19,11.1,-9.0,
MANGTIMBER,2013-03-25,-8.2,8.9,
MANGTIMBER,2015-03-05,8.2,-11.2,
MANGTIMBER,2015-04-29,9.0,-12.2,
MANGTIMBER,2015-07-08,-9.6,9.6,
MANGTIMBER,2016-05-20,-10.0,9.9,
MANGTIMBER,2017-10-06,10.5,-9.7,
MANINDS,2006-06-08,-19.8,17.2,True
MANINDS,2006-06-12,8.3,-11.8,True
MANINDS,2020-03-12,-16.3,14.4,True
MANINDS,2020-04-30,10.1,-8.9,True
MANINFRA,2024-03-13,-8.8,11.6,True
MANINFRA,2026-03-30,-9.9,8.8,True
MARALOVER,2008-10-14,13.3,-12.5,True
MARALOVER,2008-11-26,9.0,-8.2,True
MARALOVER,2008-12-01,-8.2,9.0,True
MARALOVER,2009-01-23,-9.4,12.5,True
MARALOVER,2009-03-17,-9.5,9.3,True
MARALOVER,2009-03-23,12.1,-9.8,True
MARALOVER,2009-10-30,10.4,-8.5,True
MARALOVER,2009-11-20,10.1,-8.9,True
MARALOVER,2019-10-07,12.0,-9.1,True
MARG,2015-01-05,10.0,-10.0,
MARICO,2006-06-08,-15.7,16.3,True
MARICO,2008-01-22,-9.3,11.8,True
MARICOIND,2006-06-08,-15.7,16.3,
MARICOIND,2008-01-22,-9.3,11.8,
MARINE,2020-03-16,-14.6,14.1,
MARINE,2021-12-20,-9.6,9.9,
MARKSANS,2008-06-06,10.0,-10.0,True
MARKSANS,2012-04-16,-9.1,10.0,True
MARKSANS,2014-05-23,10.6,-8.4,True
MARKSANS,2014-08-20,8.3,-8.8,True
MARKSANS,2016-01-18,-9.1,10.0,True
MARKSANS,2016-02-29,-9.9,9.9,True
MASTEK,2008-10-10,-13.1,13.5,True
MASTEK,2009-01-29,9.9,-8.6,True
MATRIXLABS,2006-05-22,-9.2,8.3,
MATRIXLABS,2008-07-01,-11.3,8.0,
MAWANASUG,2015-03-16,-8.7,8.8,
MAWANASUG,2016-02-12,-8.1,10.0,
MAWANASUG,2016-02-15,10.0,-9.9,
MAWANASUG,2016-08-17,-9.1,9.9,
MAWANASUG,2020-03-13,9.0,-8.3,
MAWANASUG,2021-02-10,-9.0,9.9,
MAWANASUG,2022-02-24,-13.5,9.7,
MAX,2010-01-27,-8.4,9.4,
MAX,2016-11-15,-11.7,8.0,
MAXWELL,2007-12-14,12.7,-10.1,
MAXWELL,2008-01-22,-13.2,14.3,
MAXWELL,2008-03-24,-8.4,8.1,
MAXWELL,2014-07-07,10.5,-11.0,
MAXWELL,2014-11-17,-9.0,10.3,
MAXWELL,2016-01-18,-10.5,10.7,
MAYTASINFR,2007-11-19,11.8,-9.6,
MAYTASINFR,2018-10-05,9.8,-9.9,
MAZDOCK,2022-12-23,-11.5,14.8,True
MAZDOCK,2025-01-13,-8.8,10.0,True
MBAPL,2018-08-28,9.4,-10.3,
MBAPL,2019-11-13,10.3,-9.3,
MBECL,2008-10-10,-13.4,12.1,
MBECL,2009-04-15,9.6,-9.7,
MBLINFRA,2016-09-02,-10.0,10.0,True
MBLINFRA,2017-04-03,-8.2,9.9,True
MBLINFRA,2018-10-09,-8.1,10.0,True
MBLINFRA,2021-08-23,-9.5,9.9,True
MBLINFRA,2021-12-20,-9.8,10.0,True
MBSWITCH,2011-11-03,10.0,-10.0,
MBSWITCH,2014-11-11,10.2,-8.2,
MBSWITCH,2018-06-05,-11.9,10.9,
MBSWITCH,2020-10-27,8.4,-10.0,
MBSWITCH,2021-11-29,-9.6,12.1,
MCDHOLDING,2013-09-25,9.8,-8.4,
MCDOWELL-N,2007-03-05,-8.8,8.2,
MCLEODRUSS,2008-10-10,-8.5,8.8,True
MCLEODRUSS,2026-03-30,-8.3,10.0,True
MCLOUD,2025-11-21,14.1,-15.5,
MCX,2018-10-24,10.4,-14.4,True
MCX,2020-03-19,-9.9,10.7,True
MCX,2020-03-31,8.6,-9.0,True
MCX,2024-06-04,-11.7,9.0,True
MEGH,2008-03-11,10.0,-8.7,
MEGH,2009-07-03,10.3,-9.4,
MEGH,2019-02-06,-10.1,8.7,
MELSTAR,2013-01-24,8.8,-9.1,
MELSTAR,2013-02-20,9.8,-10.0,
MEP,2015-08-25,9.3,-10.3,
MEP,2018-06-05,-8.0,10.0,
MEP,2020-03-02,-9.7,12.5,
MEP,2023-04-26,-9.1,8.4,
MERCATOR,2007-10-31,8.9,-9.3,
MERCATOR,2007-11-01,-9.3,9.8,
MERCATOR,2008-10-10,-9.7,10.2,
MERCATOR,2020-03-25,-11.1,12.5,
MERCATOR,2020-04-17,-8.3,9.1,
MERCK,2018-06-01,9.8,-12.0,
MFL,2025-01-13,-10.5,8.3,
MFSL,2010-01-27,-8.4,9.4,True
MFSL,2016-11-15,-11.7,8.0,True
MIC,2012-03-07,-10.0,9.4,
MIC,2019-07-24,-8.3,9.1,
MIC,2019-07-25,9.1,-8.3,
MIC,2019-07-30,-9.1,10.0,
MIC,2019-10-03,-9.1,10.0,
MIC,2019-10-04,10.0,-9.1,
MIC,2019-10-17,11.1,-10.0,
MIC,2019-10-18,-10.0,11.1,
MIC,2019-10-29,-9.1,10.0,
MIC,2020-01-14,9.1,-8.3,
MIC,2020-01-15,-8.3,9.1,
MIC,2020-02-05,-10.0,11.1,
MIC,2020-03-11,10.0,-9.1,
MIC,2020-03-20,12.5,-11.1,
MIC,2020-03-23,-11.1,12.5,
MIC,2020-03-27,11.1,-10.0,
MIC,2020-05-12,-8.3,9.1,
MIC,2020-09-01,-8.3,9.1,
MIC,2020-09-04,-8.3,9.1,
MIC,2020-09-07,9.1,-8.3,
MIC,2020-09-08,-8.3,9.1,
MIC,2020-09-09,9.1,-8.3,
MIC,2020-09-10,-8.3,9.1,
MICRO,2008-01-22,-15.3,14.8,
MICRO,2008-10-10,-12.8,9.3,
MICRO,2008-11-06,-9.9,8.7,
MICROSEC,2013-07-11,-8.9,8.7,
MICROSEC,2013-07-31,-11.5,9.6,
MICROSEC,2013-08-16,9.2,-9.0,
MICROSEC,2015-07-30,12.0,-9.6,
MICROSEC,2016-01-18,-13.7,10.4,
MICROSEC,2019-08-23,-11.6,9.2,
MICROSEC,2022-02-24,-9.5,8.5,
MICROTECH,2008-01-22,-19.5,19.9,
MICROTECH,2008-10-14,10.2,-10.2,
MID-DAY,2006-05-22,-12.8,9.0,
MID-DAY,2008-08-13,11.6,-8.6,
MID-DAY,2013-06-10,-15.0,17.6,
MID-DAY,2014-03-27,-8.5,9.3,
MID-DAY,2015-12-09,-8.5,8.3,
MID-DAY,2024-11-25,9.9,-10.1,
MID-DAY,2026-04-06,10.5,-10.0,
MID-DAY,2026-04-07,-10.0,9.0,
MINDACORP,2020-03-19,-8.7,10.0,True
MINDAIND,2008-03-10,-9.2,9.9,
MINDAIND,2008-10-10,-11.8,8.5,
MINDTREE,2009-07-20,13.3,-11.7,
MIRCELECTR,2010-12-09,-10.1,10.2,
MIRCELECTR,2012-08-27,19.7,-16.5,
MIRCELECTR,2015-05-15,10.0,-9.4,
MIRCELECTR,2015-08-13,-11.0,8.1,
MIRCELECTR,2016-02-12,-8.2,9.9,
MIRCELECTR,2016-02-15,9.9,-9.8,
MIRCELECTR,2017-09-25,-8.0,9.9,
MIRZAINT,2006-06-14,-10.8,9.1,True
MIRZAINT,2007-11-20,8.8,-9.2,True
MIRZAINT,2008-10-27,-11.5,10.3,True
MIRZAINT,2025-02-03,10.3,-8.6,True
MIRZATAN,2006-06-14,-10.8,9.1,
MIRZATAN,2007-11-20,8.8,-9.2,
MIRZATAN,2008-10-27,-11.5,10.3,
MIRZATAN,2025-02-03,10.3,-8.6,
MKPL,2018-01-23,-8.5,10.3,
MKPL,2024-01-16,-10.0,9.9,
MKPL,2026-03-30,-12.8,12.9,
MLL,2007-10-31,8.9,-9.3,
MLL,2007-11-01,-9.3,9.8,
MLL,2008-10-10,-9.7,10.2,
MLL,2020-03-25,-11.1,12.5,
MLL,2020-04-17,-8.3,9.1,
MMFL,2007-03-05,-11.3,9.0,
MMFL,2007-03-29,9.8,-10.2,
MMFL,2008-03-31,13.1,-9.9,
MMFL,2009-01-07,-12.1,8.7,
MMFL,2013-09-02,12.1,-8.3,
MMFSL,2013-07-05,12.7,-16.0,
MMFSL,2015-04-29,-11.3,9.4,
MMFSL,2016-07-26,9.4,-11.3,
MMFSL,2016-09-29,-10.0,10.0,
MMTC,2014-12-15,12.1,-8.3,True
MMTC,2017-11-07,10.8,-10.0,True
MOBIKWIK,2024-12-20,-9.9,8.3,
MOBIKWIK,2026-03-30,-8.4,9.2,
MODIRUBBER,2025-12-26,9.7,-10.0,True
MONARCH,2022-02-24,-9.0,9.7,
MONARCH,2023-01-30,-10.1,10.7,
MONNETISPA,2008-10-23,10.7,-11.0,
MONNETISPA,2008-10-27,-10.6,10.3,
MONNETISPA,2009-07-03,8.5,-8.9,
MORAREALTY,2008-10-27,-13.5,16.8,
MORAREALTY,2008-10-29,-12.5,9.9,
MORAREALTY,2009-04-15,11.0,-10.6,
MORAREALTY,2017-09-21,12.6,-9.9,
MORAREALTY,2019-07-26,11.1,-10.8,
MOREPENLAB,2005-01-12,-12.2,9.8,True
MOREPENLAB,2007-08-01,-9.5,9.7,True
MOREPENLAB,2008-03-24,-9.7,10.3,True
MOREPENLAB,2011-02-09,-9.7,12.7,True
MOREPENLAB,2015-04-16,-8.7,10.9,True
MOREPENLAB,2020-04-09,9.9,-8.7,True
MOREPENLAB,2022-06-20,-8.7,9.7,True
MOREPENLAB,2024-03-13,-8.2,8.4,True
MORGANSTAN,2008-01-22,-12.2,10.2,
MOSERBAER,2008-12-16,11.0,-11.3,
MOSERBAER,2016-01-07,-9.3,9.9,
MOTHERSON,2009-01-21,13.9,-12.7,True
MOTHERSON,2009-01-22,-12.7,8.8,True
MOTHERSUMI,2009-01-21,13.9,-12.7,
MOTHERSUMI,2009-01-22,-12.7,8.8,
MOTHERSUMI,2019-08-09,9.2,-9.4,
MPHASIS,2009-05-18,9.4,-11.2,False
MPHASISBFL,2009-05-18,9.4,-11.2,
MPSLTD,2006-05-23,11.3,-9.4,False
MPSLTD,2008-10-17,-9.1,12.3,False
MPSLTD,2009-04-15,12.4,-11.4,False
MRF,2008-01-22,-14.5,11.2,True
MRF,2008-10-27,-9.0,8.8,True
MRO-TEK,2006-06-08,-10.0,11.7,
MRO-TEK,2007-11-20,13.1,-9.9,
MRO-TEK,2008-03-12,9.3,-9.9,
MRO-TEK,2008-03-13,-9.9,9.6,
MRO-TEK,2008-03-14,9.6,-10.0,
MRO-TEK,2009-02-18,8.0,-9.9,
MRO-TEK,2022-02-14,-8.2,9.1,
MRPL,2006-05-10,10.1,-8.5,True
MRPL,2006-05-17,8.6,-11.7,True
MRPL,2006-05-22,-9.8,9.4,True
MRPL,2008-01-22,-22.8,22.8,True
MRPL,2008-11-04,10.7,-10.4,True
MRPL,2015-08-07,9.7,-10.7,True
MRPL,2024-03-13,-10.0,10.0,True
MSKPROJ,2005-12-23,9.5,-9.0,
MSKPROJ,2010-11-24,14.3,-13.6,
MSKPROJ,2012-11-09,9.9,-9.4,
MSKPROJ,2013-03-25,-8.5,9.8,
MSKPROJ,2015-04-27,-8.8,10.6,
MSKPROJ,2020-03-11,18.1,-20.0,
MSPL,2008-10-27,-9.8,10.0,
MSPL,2009-07-13,-9.0,10.1,
MSPL,2010-05-06,8.2,-8.5,
MSPL,2010-11-26,-11.5,10.9,
MSPL,2012-05-04,-9.2,8.6,
MSPL,2013-02-11,8.4,-9.8,
MSPL,2017-05-24,-9.3,9.1,
MSPL,2019-02-15,15.1,-13.9,
MSPL,2019-08-22,-10.1,11.2,
MSPL,2022-01-03,10.0,-9.9,
MSTCLTD,2019-11-13,13.3,-10.0,
MSTCLTD,2020-02-24,10.0,-10.0,
MSTCLTD,2021-10-25,-9.8,9.0,
MSTCLTD,2024-03-13,-9.3,9.5,
MTARTECH,2026-06-11,-11.3,13.5,True
MTEDUCARE,2020-12-03,12.1,-12.0,True
MTNL,2015-12-09,-9.8,12.4,True
MTNL,2019-10-04,14.4,-15.2,True
MTNL,2020-12-21,11.6,-9.0,True
MTNL,2020-12-22,-9.0,10.6,True
MTNL,2022-06-20,-9.4,9.9,True
MTNL,2024-02-13,-9.9,9.9,True
MUDRA,2008-01-22,-19.9,17.2,
MUDRA,2009-04-24,9.9,-8.0,
MUDRA,2013-06-04,-9.1,10.0,
MUDRA,2015-04-23,10.0,-9.9,
MUDRA,2018-06-20,9.9,-8.4,
MUDRA,2018-06-21,-8.4,9.8,
MUKANDENGG,2009-04-27,10.1,-8.2,
MUKANDENGG,2018-09-26,14.8,-12.0,
MUKANDENGG,2019-07-17,8.7,-8.6,
MUKANDENGG,2019-11-25,9.8,-9.8,
MUKANDENGG,2020-04-13,-8.9,9.7,
MUKANDLTD,2008-09-29,-9.9,9.1,
MUKANDLTD,2020-03-09,-12.3,11.0,
MUKTAARTS,2007-01-08,11.4,-8.6,
MUKTAARTS,2007-01-09,-8.6,11.0,
MUKTAARTS,2009-01-23,9.5,-11.2,True
MUKTAARTS,2013-01-21,10.8,-8.6,True
MUKTAARTS,2015-10-21,8.8,-10.5,True
MUKTAARTS,2024-09-26,14.2,-14.3,True
MUKTAARTS,2026-03-30,-8.5,11.0,True
MUNDRAPORT,2008-10-10,-11.9,8.8,
MUNDRAPORT,2013-08-01,12.5,-11.1,
MUNJALAU,2009-01-22,-12.6,12.2,True
MURLIIND,2009-01-14,11.4,-9.8,
MURLIIND,2012-08-31,-8.2,8.2,
MURLIIND,2013-09-10,10.0,-8.3,
MURLIIND,2013-09-11,-8.3,9.9,
MURUDCERA,2008-01-22,-12.1,12.2,
MURUDCERA,2019-09-23,11.0,-8.6,
MURUDCERA,2022-12-23,-10.8,8.3,
MUTHOOTFIN,2014-02-12,9.4,-8.3,True
MVL,2008-09-30,-10.6,8.8,
MVL,2008-10-10,-12.4,15.9,
MVL,2008-10-27,-9.8,11.6,
MVL,2010-11-12,-10.3,13.6,
MVL,2010-11-26,-9.9,9.6,
MVL,2012-08-09,-9.9,9.6,
MVL,2015-02-09,-8.3,9.1,
MVL,2015-02-25,-10.0,11.1,
MVL,2015-03-13,-9.1,10.0,
MVL,2015-03-16,10.0,-9.1,
MVL,2015-03-23,-11.1,12.5,
MVL,2015-03-24,12.5,-11.1,
MVL,2015-03-27,12.5,-11.1,
MVL,2015-04-22,-14.3,16.7,
MVL,2015-04-23,16.7,-14.3,
MVL,2015-04-24,-14.3,16.7,
MVL,2015-04-27,16.7,-14.3,
MVL,2015-05-05,16.7,-14.3,
MVL,2015-05-21,-16.7,20.0,
MVL,2015-07-01,16.7,-14.3,
MVL,2015-07-02,-14.3,16.7,
MVL,2015-07-10,10.0,-9.1,
MVL,2015-07-23,-10.0,11.1,
MVL,2015-07-24,11.1,-10.0,
MVL,2015-08-07,11.1,-10.0,
MVL,2015-08-19,-14.3,16.7,
MVL,2015-08-27,-14.3,16.7,
MVL,2015-08-31,14.3,-12.5,
MVL,2015-09-02,-14.3,16.7,
MVL,2015-09-24,-11.1,12.5,
MVL,2015-10-06,-11.1,12.5,
MVL,2015-10-12,-11.1,12.5,
MVL,2015-10-13,12.5,-11.1,
MVL,2015-10-23,-12.5,14.3,
MVL,2015-11-03,-14.3,16.7,
MVL,2015-11-04,16.7,-14.3,
MVL,2015-11-05,-14.3,16.7,
MVL,2015-11-10,-14.3,16.7,
MVL,2016-01-11,11.1,-10.0,
MVL,2016-01-13,-11.1,12.5,
MVL,2016-01-14,12.5,-11.1,
MVL,2016-01-19,12.5,-11.1,
MVL,2016-01-25,-12.5,14.3,
MVL,2016-02-03,-12.5,14.3,
MVL,2016-02-23,-12.5,14.3,
MVL,2016-02-26,-12.5,14.3,
MVL,2016-03-02,-12.5,14.3,
MVL,2016-03-10,-14.3,16.7,
MVL,2016-04-22,-12.5,14.3,
MVL,2016-05-02,-12.5,14.3,
MVL,2016-05-25,16.7,-14.3,
MVL,2016-06-01,16.7,-14.3,
MVL,2016-06-06,-16.7,20.0,
MVL,2016-06-07,20.0,-16.7,
MVL,2016-06-08,-16.7,20.0,
MVL,2016-06-15,16.7,-14.3,
MVL,2016-06-23,-14.3,16.7,
MVL,2016-07-04,14.3,-12.5,
MVL,2016-07-05,-12.5,14.3,
MVL,2016-07-21,-12.5,14.3,
MVL,2016-07-29,-14.3,16.7,
MVL,2016-08-04,14.3,-12.5,
MVL,2016-08-05,-12.5,14.3,
MVL,2016-08-08,14.3,-12.5,
MVL,2016-08-23,-12.5,14.3,
MVL,2016-08-29,-14.3,16.7,
MVL,2016-08-31,14.3,-12.5,
MVL,2016-09-07,-16.7,20.0,
MVL,2016-10-03,-12.5,14.3,
MVL,2016-10-05,12.5,-11.1,
MVL,2016-10-07,-12.5,14.3,
MVL,2016-10-18,-12.5,14.3,
MVL,2016-10-27,11.1,-10.0,
MVL,2016-10-28,-10.0,11.1,
MVL,2016-10-30,11.1,-10.0,
MVL,2016-11-03,-11.1,12.5,
MVL,2016-11-10,12.5,-11.1,
MVL,2016-11-21,12.5,-11.1,
MVL,2016-11-22,-11.1,12.5,
MVL,2016-11-23,12.5,-11.1,
MVL,2016-11-28,-12.5,14.3,
MVL,2017-02-07,-8.3,9.1,
MVL,2017-02-08,9.1,-8.3,
MVL,2017-02-09,-8.3,9.1,
MVL,2017-02-10,9.1,-8.3,
MVL,2017-02-23,-10.0,11.1,
MVL,2017-03-01,-10.0,11.1,
MVL,2017-03-07,-9.1,10.0,
MVL,2017-03-08,10.0,-9.1,
MVL,2017-03-10,-10.0,11.1,
MVL,2017-03-23,10.0,-9.1,
MVL,2017-04-24,-10.0,11.1,
MVL,2017-04-28,-10.0,11.1,
MVL,2017-05-30,-9.1,10.0,
MVL,2017-05-31,10.0,-9.1,
MVL,2017-06-01,-9.1,10.0,
MVL,2017-06-15,10.0,-9.1,
MVL,2017-06-16,-9.1,10.0,
MVL,2017-06-28,-10.0,11.1,
MVL,2017-07-04,10.0,-9.1,
MVL,2017-07-11,-9.1,10.0,
MVL,2017-07-12,10.0,-9.1,
MVL,2017-07-17,-10.0,11.1,
MVL,2017-07-20,10.0,-9.1,
MVL,2017-07-26,10.0,-9.1,
MVL,2017-07-31,-10.0,11.1,
MVL,2017-08-01,11.1,-10.0,
MVL,2018-01-29,10.0,-9.1,
MVL,2018-02-12,-11.1,12.5,
MVL,2018-02-23,-11.1,12.5,
MVL,2018-03-27,14.3,-12.5,
MVL,2018-04-10,-11.1,12.5,
MVL,2018-04-12,11.1,-10.0,
MVL,2018-04-16,-11.1,12.5,
MVL,2018-04-17,12.5,-11.1,
MVL,2018-04-24,-12.5,14.3,
MVL,2018-04-25,14.3,-12.5,
MVL,2018-04-26,-12.5,14.3,
MVL,2018-04-27,14.3,-12.5,
MVL,2018-04-30,-12.5,14.3,
MVL,2018-05-07,-12.5,14.3,
MVL,2018-05-15,-14.3,16.7,
MVL,2018-05-21,-16.7,20.0,
MVL,2018-05-28,-14.3,16.7,
MVL,2018-06-05,16.7,-14.3,
MVL,2018-06-07,-16.7,20.0,
MVL,2018-06-11,16.7,-14.3,
MVL,2018-06-22,-16.7,20.0,
MVL,2018-07-02,-16.7,20.0,
MVL,2018-07-10,-16.7,20.0,
MVL,2018-08-03,20.0,-16.7,
MVL,2018-08-20,20.0,-16.7,
MVL,2018-08-31,20.0,-16.7,
MVL,2018-09-14,20.0,-16.7,
MYSORECEM,2006-06-14,-9.7,10.1,
MYSORECEM,2009-01-06,9.1,-8.4,
NACLIND,2020-03-16,-8.4,11.1,
NACLIND,2025-01-27,-10.0,10.2,
NAGARCONST,2006-06-08,-9.9,10.2,
NAGARCONST,2008-01-22,-10.2,11.1,
