date,rank,symbol,score,score_6m,mom_6m,vol_6m
2025-07-17,13,NH,1.964810800454919,1.964810800454919,0.5179753105529972,0.05
2025-07-17,14,MANAPPURAM,1.949433609528575,1.949433609528575,0.514744558222819,0.05
2025-07-17,15,BDL,1.9386290096405128,1.9386290096405128,0.5124745086128348,0.05
2025-07-17,16,DBREALTY,1.8950696944923817,1.8950696944923817,0.5033226837060703,0.05
2025-07-17,17,BEL,1.8677923262660072,1.8677923262660072,0.4975917006298629,0.05
2025-07-17,18,LTF,1.8502479915289394,1.8502479915289394,0.49390563074852323,0.05
2025-07-17,19,CHOICEIN,1.8377260672417624,1.8377260672417624,0.4912747707778764,0.05
2025-07-17,20,GLENMARK,1.7309825057104,1.7309825057104,0.46884791714766294,0.05
2025-07-17,21,JKCEMENT,1.7140498340723127,1.7140498340723127,0.4652903578630754,0.05
2025-07-17,22,MFSL,1.700440554948407,1.700440554948407,0.46243104432185644,0.05
2025-07-17,23,CHOLAHLDNG,1.6651435120934872,1.6651435120934872,0.45501512525067134,0.05
2025-07-17,24,HDFCAMC,1.6521876478108142,1.6521876478108142,0.4522930943595149,0.05
2025-07-24,1,FORCEMOT,8.688219815193222,8.688219815193222,1.9064719810576167,0.05
2025-07-24,2,GODFRYPHLP,4.656008820836363,4.656008820836363,1.062543921293043,0.05
2025-07-24,3,GRSE,2.877087709629118,2.877087709629118,0.6902217774477839,0.05
2025-07-24,4,RBLBANK,2.5416529765993996,2.5416529765993996,0.6200164276236808,0.05
2025-07-24,5,MAHSCOOTER,2.294199674059248,2.294199674059248,0.5682252922422955,0.05
2025-07-24,6,ABCAPITAL,2.2260834604137867,2.2260834604137867,0.5539688001835281,0.05
2025-07-24,7,SOLARINDS,2.1573228126125343,2.1573228126125343,0.539577430245725,0.05
2025-07-24,8,POWERINDIA,2.142541350710511,2.142541350710511,0.5364837204966775,0.05
2025-07-24,9,AIIL,2.1327108471639686,2.1327108471639686,0.5344262295081967,0.05
2025-07-24,10,JMFINANCIL,2.0953040809238535,2.0953040809238535,0.5265971204414173,0.05
2025-07-24,11,NH,1.9742010292462455,1.9742010292462455,0.5012506632305009,0.05
2025-07-24,12,MCX,1.9530368467669175,1.9530368467669175,0.49682107175295176,0.05
2025-07-24,13,RPOWER,1.921173023306211,1.921173023306211,0.4901520817751186,0.05
2025-07-24,14,NAVA,1.8975496750521472,1.8975496750521472,0.48520779525710256,0.05
2025-07-24,15,GLAXO,1.8422098097239457,1.8422098097239457,0.4736253494874185,0.05
2025-07-24,16,ETERNAL,1.7750380795376246,1.7750380795376246,0.45956653460731745,0.05
2025-07-24,17,INDIGO,1.7648265597743693,1.7648265597743693,0.4574292982193624,0.05
2025-07-24,18,LAURUSLABS,1.7292886429579264,1.7292886429579264,0.44999133298665295,0.05
2025-07-24,19,MFSL,1.7239083452645168,1.7239083452645168,0.44886525496154217,0.05
2025-07-24,20,JKCEMENT,1.7125270112611621,1.7125270112611621,0.4464831804281346,0.05
2025-07-24,21,LTF,1.67367446884324,1.67367446884324,0.43835147532005214,0.05
2025-07-24,22,CHOICEIN,1.665412976328859,1.665412976328859,0.43662237300914164,0.05
2025-07-24,23,EIDPARRY,1.6552538414453404,1.6552538414453404,0.43449610059851307,0.05
2025-07-24,24,BHARTIHEXA,1.6350767715017824,1.6350767715017824,0.43027310842051647,0.05
2025-07-31,1,FORCEMOT,6.948191269865798,6.948191269865798,1.648720894787441,0.05
2025-07-31,2,POWERINDIA,4.386208347936416,4.386208347936416,1.088497414711461,0.05
2025-07-31,3,GODFRYPHLP,4.380664821770017,4.380664821770017,1.0872852233676977,0.05
2025-07-31,4,SYRMA,3.0482907737696365,3.0482907737696365,0.7959377598289583,0.05
2025-07-31,5,MAHSCOOTER,2.941297815539234,2.941297815539234,0.7725418320534834,0.05
2025-07-31,6,GRSE,2.7607576961952267,2.7607576961952267,0.733063499436003,0.05
2025-07-31,7,RBLBANK,2.6794618516468742,2.6794618516468742,0.7152867060941115,0.05
2025-07-31,8,GVT&D,2.670861172139483,2.670861172139483,0.713406013384021,0.05
2025-07-31,9,LAURUSLABS,2.663947765513924,2.663947765513924,0.7118942731277533,0.05
